subject,session,AcqGroup
sub-NDARHP558MGA,HBNsiteSI,2
sub-NDARHR944BBY,HBNsiteSI,2
sub-NDARHW216PER,HBNsiteSI,2
sub-NDARHX739YBW,HBNsiteSI,2
sub-NDARHX877BLQ,HBNsiteSI,2
sub-NDARHZ439EBY,HBNsiteSI,2
sub-NDARFN452VPC,HBNsiteSI,2
sub-NDARJK085PZL,HBNsiteSI,2
sub-NDARJM708VGE,HBNsiteSI,2
sub-NDARJP489HCE,HBNsiteSI,2
sub-NDARJR525HTX,HBNsiteSI,2
sub-NDARJR687LGX,HBNsiteSI,2
sub-NDARJT606WGQ,HBNsiteSI,2
sub-NDARJT730WP0,HBNsiteSI,2
sub-NDARJV894XP2,HBNsiteSI,2
sub-NDARKA429EPF,HBNsiteSI,2
sub-NDARKC403LRW,HBNsiteSI,2
sub-NDARKC452YVR,HBNsiteSI,2
sub-NDARKF615JNZ,HBNsiteSI,2
sub-NDARKG785VAJ,HBNsiteSI,2
sub-NDARKH421UB1,HBNsiteSI,2
sub-NDARKH741PL8,HBNsiteSI,2
sub-NDARHP176DPE,HBNsiteSI,2
sub-NDARJC514CE0,HBNsiteSI,2
sub-NDARGL963HU4,HBNsiteSI,2
sub-NDARFR109LKT,HBNsiteSI,2
