subject,session,AcqGroup
sub-NDARVG597HNL,HBNsiteRU,2
sub-NDARVD635FX8,HBNsiteRU,2
sub-NDARVC310XV2,HBNsiteRU,2
sub-NDARUT470BM4,HBNsiteRU,2
sub-NDARUT018UYN,HBNsiteRU,2
sub-NDARUP249AMD,HBNsiteRU,2
sub-NDARUM797TFA,HBNsiteRU,2
sub-NDARUM791WPF,HBNsiteRU,2
sub-NDARUL456EER,HBNsiteRU,2
sub-NDARUZ206DRV,HBNsiteRU,2
sub-NDARUX886JLM,HBNsiteRU,2
sub-NDARUX284GGB,HBNsiteRU,2
sub-NDARVP135ZGE,HBNsiteRU,2
sub-NDARWP634RZL,HBNsiteRU,2
sub-NDARWP595TE6,HBNsiteRU,2
sub-NDARWN691CG7,HBNsiteRU,2
sub-NDARWN523GVF,HBNsiteRU,2
sub-NDARWR678HLF,HBNsiteRU,2
sub-NDARWZ024UYK,HBNsiteRU,2
sub-NDARWV449GEM,HBNsiteRU,2
sub-NDARWT449PUN,HBNsiteRU,2
sub-NDARWA351ZE2,HBNsiteRU,2
sub-NDARVY366HWJ,HBNsiteRU,2
sub-NDARVT488RXJ,HBNsiteRU,2
sub-NDARVT454LAE,HBNsiteRU,2
sub-NDARWH725TXP,HBNsiteRU,2
sub-NDARWG798MJG,HBNsiteRU,2
sub-NDARDZ010EDH,HBNsiteRU,2
sub-NDARDY150ZP9,HBNsiteRU,2
sub-NDARDW416KWZ,HBNsiteRU,2
sub-NDAREB093GH6,HBNsiteRU,2
sub-NDARDT528ZZJ,HBNsiteRU,2
sub-NDAREF164ZUJ,HBNsiteRU,2
sub-NDAREC648WEL,HBNsiteRU,2
sub-NDARDF373ZDW,HBNsiteRU,2
sub-NDARDE294HNX,HBNsiteRU,2
sub-NDARDR067YMC,HBNsiteRU,2
sub-NDARDP786HE6,HBNsiteRU,2
sub-NDARDH270YR5,HBNsiteRU,2
sub-NDARFK477WX9,HBNsiteRU,2
sub-NDARFF644ZGD,HBNsiteRU,2
sub-NDARFT881VT6,HBNsiteRU,2
sub-NDARFR820KFF,HBNsiteRU,2
sub-NDARFR108JNB,HBNsiteRU,2
sub-NDAREN667YTZ,HBNsiteRU,2
sub-NDARER970AEF,HBNsiteRU,2
sub-NDARFB908HVX,HBNsiteRU,2
sub-NDARFA815FXE,HBNsiteRU,2
sub-NDARFA402LMW,HBNsiteRU,2
sub-NDARAW179AYF,HBNsiteRU,2
sub-NDARAV610EY3,HBNsiteRU,2
sub-NDARAT581NDH,HBNsiteRU,2
sub-NDARBG574KF4,HBNsiteRU,2
sub-NDARBJ482HJL,HBNsiteRU,2
sub-NDARBJ159HXB,HBNsiteRU,2
sub-NDARBG831VK4,HBNsiteRU,2
sub-NDARBF176LPM,HBNsiteRU,2
sub-NDARBE123PWH,HBNsiteRU,2
sub-NDARAE358VBE,HBNsiteRU,2
sub-NDARAD232HVV,HBNsiteRU,2
sub-NDARAC853DTE,HBNsiteRU,2
sub-NDARAA948VFH,HBNsiteRU,2
sub-NDARAG340ERT,HBNsiteRU,2
sub-NDARAP782TVC,HBNsiteRU,2
sub-NDARAH503YG1,HBNsiteRU,2
sub-NDARAM675UR8,HBNsiteRU,2
sub-NDARAH948UF0,HBNsiteRU,2
sub-NDARCK647MU6,HBNsiteRU,2
sub-NDARCL016NHB,HBNsiteRU,2
sub-NDARCH881EFG,HBNsiteRU,2
sub-NDARCX053GU5,HBNsiteRU,2
sub-NDARCW611MK5,HBNsiteRU,2
sub-NDARCV944JA6,HBNsiteRU,2
sub-NDARCU865PBV,HBNsiteRU,2
sub-NDARCU118LMX,HBNsiteRU,2
sub-NDARBV059CGE,HBNsiteRU,2
sub-NDARBU928LV0,HBNsiteRU,2
sub-NDARBW403EVZ,HBNsiteRU,2
sub-NDARCD357CZR,HBNsiteRU,2
sub-NDARCA690EBC,HBNsiteRU,2
sub-NDARKH837TB2,HBNsiteRU,2
sub-NDARKP815KPZ,HBNsiteRU,2
sub-NDARKM941XLL,HBNsiteRU,2
sub-NDARJM239GN4,HBNsiteRU,2
sub-NDARJP444DZM,HBNsiteRU,2
sub-NDARKA085YRG,HBNsiteRU,2
sub-NDARJZ274PRQ,HBNsiteRU,2
sub-NDARJZ089HVP,HBNsiteRU,2
sub-NDARJW373UE3,HBNsiteRU,2
sub-NDARJV377HG4,HBNsiteRU,2
sub-NDARJV268PNW,HBNsiteRU,2
sub-NDARLN070VX7,HBNsiteRU,2
sub-NDARLL790WLF,HBNsiteRU,2
sub-NDARLJ654TZ0,HBNsiteRU,2
sub-NDARMA449JDZ,HBNsiteRU,2
sub-NDARLY483UNZ,HBNsiteRU,2
sub-NDARLU606ZDD,HBNsiteRU,2
sub-NDARLJ886BFK,HBNsiteRU,2
sub-NDARKY667THK,HBNsiteRU,2
sub-NDARKW738AMY,HBNsiteRU,2
sub-NDARKW521EMY,HBNsiteRU,2
sub-NDARKV965WLU,HBNsiteRU,2
sub-NDARKU616UBL,HBNsiteRU,2
sub-NDARKT811ATJ,HBNsiteRU,2
sub-NDARLF142AF5,HBNsiteRU,2
sub-NDARLJ334YD0,HBNsiteRU,2
sub-NDARLH979WFX,HBNsiteRU,2
sub-NDARLE554GYT,HBNsiteRU,2
sub-NDARLD016VCA,HBNsiteRU,2
sub-NDARLB547HJD,HBNsiteRU,2
sub-NDARGT682ZWN,HBNsiteRU,2
sub-NDARGK736HF4,HBNsiteRU,2
sub-NDARHC462NGR,HBNsiteRU,2
sub-NDARHA387FPM,HBNsiteRU,2
sub-NDARGZ038DRL,HBNsiteRU,2
sub-NDARGY622NG6,HBNsiteRU,2
sub-NDARGW404GJL,HBNsiteRU,2
sub-NDARGV781AMW,HBNsiteRU,2
sub-NDARGA499CKF,HBNsiteRU,2
sub-NDARFY009MNL,HBNsiteRU,2
sub-NDARGK041TPB,HBNsiteRU,2
sub-NDARJA157YB3,HBNsiteRU,2
sub-NDARHZ255RA6,HBNsiteRU,2
